	analysis_label	x_trait	y_trait	R2	p	FDR_q	N_unique_samples	slope	model_name	best_model	AIC	AICc	delta_AICc	filter_column	filter_value	results_dir	x_trait_slope_95CI	compartment	branch_length_transformation	estimated_parameter	parameter_value	intercept	x_trait_slope_stdev	trait_table	tree
61	A14c_Taxa_vs_Observed_Features_Zeros_Included	skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Dstr_E11___D_4__uncultured_alpha_proteobacterium___D_5__uncultured_alpha_proteobacterium	observed_features_all	0.0456076764230025	0.149484641034781	NA (q values only calculated for best models by AIC)	51	-0.296490406418175	BM_Delta	False	565.171006297605	565.443733570332	22.67022035617208	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Dstr_E11___D_4__uncultured_alpha_proteobacterium___D_5__uncultured_alpha_proteobacterium_vs_observed_features_all/PGLS_results.tsv	-0.692772962183266 - 0.0997921493469169	skeleton	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.413173704764979  -  NA )	149.715516373007	0.202184977431169	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
62	A14c_Taxa_vs_Observed_Features_Zeros_Included	all_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhodospirillales___D_4__Terasakiellaceae___D_5__uncultured	observed_features_all	0.0670985594656519	0.07229721779988	NA (q values only calculated for best models by AIC)	28	0.18901158402559	BM	False	585.534088086036	585.794957651253	19.234269150658974	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhodospirillales___D_4__Terasakiellaceae___D_5__uncultured_vs_observed_features_all/PGLS_results.tsv	-0.0124799706295898 - 0.39050313868077	all	lambda=1 delta=1kappa=1	None	All parameters fixed	147.327671591725	0.102801813599582	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
63	A14c_Taxa_vs_Observed_Features_Zeros_Included	skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Deltaproteobacteria___D_3__Myxococcales___D_4__P3OB_42___D_5__uncultured_bacterium	observed_features_all	0.0013633893444058	0.805367625317069	NA (q values only calculated for best models by AIC)	31	-0.149694524025509	BM	False	567.300864493054	567.573591765781	26.249180523763926	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Deltaproteobacteria___D_3__Myxococcales___D_4__P3OB_42___D_5__uncultured_bacterium_vs_observed_features_all/PGLS_results.tsv	-1.33341598701733 - 1.03402693896631	skeleton	lambda=1 delta=1kappa=1	None	All parameters fixed	150.156102653237	0.603939521934602	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
64	A14c_Taxa_vs_Observed_Features_Zeros_Included	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Oceanospirillales___D_4__Endozoicomonadaceae___D_5__Endozoicomonas	observed_features_all	0.0010520426749023	0.832485621601981	NA (q values only calculated for best models by AIC)	34	-0.0141972533314163	BM_Kappa	False	533.322367014382	533.608081300096	16.208082365370046	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Oceanospirillales___D_4__Endozoicomonadaceae___D_5__Endozoicomonas_vs_observed_features_all/PGLS_results.tsv	-0.144959064871894 - 0.116564558209062	tissue	lambda=1 delta=1kappa=ML	kappa	kappa : 0.221513995277523 (95% CI  NA  -  0.707356513871441 )	139.926542925314	0.0667152099696316	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
65	A14c_Taxa_vs_Observed_Features_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Oceanospirillales___D_4__Endozoicomonadaceae___D_5__Endozoicomonas	observed_features_all	0.0001026618750908	0.947331669329198	NA (q values only calculated for best models by AIC)	45	-0.0133244924760662	BM	False	531.685107536063	531.970821821777	19.99111268001201	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Oceanospirillales___D_4__Endozoicomonadaceae___D_5__Endozoicomonas_vs_observed_features_all/PGLS_results.tsv	-0.406372527536974 - 0.379723542584841	mucus	lambda=1 delta=1kappa=1	None	All parameters fixed	143.592548949124	0.200534711765769	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
66	A14c_Taxa_vs_Observed_Features_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Sphingomonadales___D_4__Sphingomonadaceae___D_5__Sphingobium	observed_features_all	0.125859239316963	0.0167919604728062	NA (q values only calculated for best models by AIC)	62	-0.211627475866335	BM	False	525.636603727941	525.922318013656	17.619632011998988	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Sphingomonadales___D_4__Sphingomonadaceae___D_5__Sphingobium_vs_observed_features_all/PGLS_results.tsv	-0.378329944092228 - -0.0449250076404418	mucus	lambda=1 delta=1kappa=1	None	All parameters fixed	162.147763379112	0.0850522797070883	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
67	A14c_Taxa_vs_Observed_Features_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales___D_4__Vibrionaceae___D_5__Photobacterium	observed_features_all	0.0103560630433602	0.505936213191227	NA (q values only calculated for best models by AIC)	12	-0.546049989663128	BM_Kappa	False	519.597552880232	519.883267165946	7.965101853107001	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales___D_4__Vibrionaceae___D_5__Photobacterium_vs_observed_features_all/PGLS_results.tsv	-2.14154844529157 - 1.04944846596532	mucus	lambda=1 delta=1kappa=ML	kappa	kappa : 0.366324641209195 (95% CI  NA  -  0.814825184470078 )	138.060777160638	0.814029824300227	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
68	A14c_Taxa_vs_Observed_Features_Zeros_Included	skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Oceanospirillales___D_4__Endozoicomonadaceae___D_5__Endozoicomonas	observed_features_all	0.0139671015554292	0.428839204082724	NA (q values only calculated for best models by AIC)	57	-0.508778863446352	BM_Delta	False	566.70390622394	566.976633496667	28.07361271597597	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Oceanospirillales___D_4__Endozoicomonadaceae___D_5__Endozoicomonas_vs_observed_features_all/PGLS_results.tsv	-1.75780472992036 - 0.740247003027656	skeleton	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.422572082070804  -  NA )	156.741963047244	0.6372580951398	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
69	A14c_Taxa_vs_Observed_Features_Zeros_Included	all_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Betaproteobacteriales___D_4__Burkholderiaceae___D_5__Aquabacterium	observed_features_all	0.192582309825993	0.0016089410644184	NA (q values only calculated for best models by AIC)	23	-0.518986608165874	BM_Delta	False	578.455624531723	578.71649409694	36.163254739438	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Betaproteobacteriales___D_4__Burkholderiaceae___D_5__Aquabacterium_vs_observed_features_all/PGLS_results.tsv	-0.82279812182635 - -0.215175094505399	all	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.429690042982315  -  NA )	175.185296957861	0.155005874316569	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
70	A14c_Taxa_vs_Observed_Features_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales___D_4__Vibrionaceae___D_5__Photobacterium	observed_features_all	0.0855720064321131	0.0511761247352429	NA (q values only calculated for best models by AIC)	12	-1.13177884322181	BM	False	527.664182680155	527.949896965869	16.031731653030022	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales___D_4__Vibrionaceae___D_5__Photobacterium_vs_observed_features_all/PGLS_results.tsv	-2.23761889056519 - -0.0259387958784416	mucus	lambda=1 delta=1kappa=1	None	All parameters fixed	146.376374839288	0.564204105787435	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
71	A14c_Taxa_vs_Observed_Features_Zeros_Included	skeleton_D_0__Bacteria___D_1__Acidobacteria___D_2__Thermoanaerobaculia___D_3__Thermoanaerobaculales___D_4__Thermoanaerobaculaceae___D_5__Subgroup_10	observed_features_all	0.0717828540981487	0.0686408568864421	NA (q values only calculated for best models by AIC)	36	0.57906990700429	BM_Delta	False	563.863977247951	564.136704520678	29.29408637743802	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Acidobacteria___D_2__Thermoanaerobaculia___D_3__Thermoanaerobaculales___D_4__Thermoanaerobaculaceae___D_5__Subgroup_10_vs_observed_features_all/PGLS_results.tsv	-0.0293385509257331 - 1.18747836493431	skeleton	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.418312576642048  -  NA )	143.069314901747	0.310412478535726	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
72	A14c_Taxa_vs_Observed_Features_Zeros_Included	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Oceanospirillales___D_4__Endozoicomonadaceae___D_5__Endozoicomonas	observed_features_all	0.0128195677434756	0.458972646040676	NA (q values only calculated for best models by AIC)	34	-0.0507786716336245	BM	False	543.551565875488	543.837280161203	26.437281226477012	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Oceanospirillales___D_4__Endozoicomonadaceae___D_5__Endozoicomonas_vs_observed_features_all/PGLS_results.tsv	-0.183966567359967 - 0.0824092240927184	tissue	lambda=1 delta=1kappa=1	None	All parameters fixed	153.258138236397	0.0679530080236443	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
73	A14c_Taxa_vs_Observed_Features_Zeros_Included	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Betaproteobacteriales___D_4__Burkholderiaceae___D_5__Aquabacterium	observed_features_all	0.295549770829696	0.0001136347472732	NA (q values only calculated for best models by AIC)	55	-0.725932278210212	BM_Kappa	False	517.606014127041	517.891728412756	17.738359085131037	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Betaproteobacteriales___D_4__Burkholderiaceae___D_5__Aquabacterium_vs_observed_features_all/PGLS_results.tsv	-1.06091915595352 - -0.390945400466908	tissue	lambda=1 delta=1kappa=ML	kappa	kappa : 0.19516127720281 (95% CI  NA  -  0.649833666058362 )	171.80629397523	0.170911672318012	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
74	A14c_Taxa_vs_Observed_Features_Zeros_Included	all_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Synechococcales___D_4__Cyanobiaceae___D_5__Synechococcus_CC9902	observed_features_all	0.0048067252692505	0.635959480671388	NA (q values only calculated for best models by AIC)	39	-0.354582122472989	BM_Delta	False	588.701320987069	588.962190552286	22.39747437229994	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Synechococcales___D_4__Cyanobiaceae___D_5__Synechococcus_CC9902_vs_observed_features_all/PGLS_results.tsv	-1.8132386629454 - 1.10407441799942	all	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.419794321180013  -  NA )	151.144498353545	0.744212520649191	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
75	A14c_Taxa_vs_Observed_Features_Zeros_Included	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhizobiales___D_4__Beijerinckiaceae___D_5__Methylobacterium	observed_features_all	0.0307218143281805	0.249466968358917	NA (q values only calculated for best models by AIC)	11	-0.248453661081443	BM	False	542.728012978427	543.013727264142	26.365277011804892	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhizobiales___D_4__Beijerinckiaceae___D_5__Methylobacterium_vs_observed_features_all/PGLS_results.tsv	-0.665580403251541 - 0.168673081088655	tissue	lambda=1 delta=1kappa=1	None	All parameters fixed	151.734747852112	0.212819766413315	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
76	A14c_Taxa_vs_Observed_Features_Zeros_Included	tissue_D_0__Bacteria___D_1__Bacteroidetes___D_2__Bacteroidia___D_3__Bacteroidales___D_4__Rikenellaceae___D_5__Rikenellaceae_RC9_gut_group	observed_features_all	0.064362624215702	0.0926457672991323	NA (q values only calculated for best models by AIC)	10	-0.268597658382761	BM_Kappa	False	530.402098978455	530.687813264169	12.760869113214994	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_tissue_D_0__Bacteria___D_1__Bacteroidetes___D_2__Bacteroidia___D_3__Bacteroidales___D_4__Rikenellaceae___D_5__Rikenellaceae_RC9_gut_group_vs_observed_features_all/PGLS_results.tsv	-0.574695999070988 - 0.0375006823054652	tissue	lambda=1 delta=1kappa=ML	kappa	kappa : 0.168732717996898 (95% CI  NA  -  0.641847180693258 )	141.796082865897	0.156172622800116	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
77	A14c_Taxa_vs_Observed_Features_Zeros_Included	skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Oceanospirillales___D_4__Endozoicomonadaceae___D_5__Endozoicomonas	observed_features_all	0.023080119131334	0.308009566294929	NA (q values only calculated for best models by AIC)	57	-0.577024519046105	BM_Kappa	False	555.079359942051	555.352087214779	16.449066434087968	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Oceanospirillales___D_4__Endozoicomonadaceae___D_5__Endozoicomonas_vs_observed_features_all/PGLS_results.tsv	-1.67389293933859 - 0.519843901246381	skeleton	lambda=1 delta=1kappa=ML	kappa	kappa : 0.174833630775068 (95% CI  NA  -  0.653155244109808 )	151.139894127924	0.559626745047187	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
78	A14c_Taxa_vs_Observed_Features_Zeros_Included	skeleton_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	observed_features_all	0.124075108608325	0.0151732656796928	NA (q values only calculated for best models by AIC)	22	1.09471744793948	BM_Kappa	False	550.070439865298	550.343167138025	18.31868424039203	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_skeleton_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus_vs_observed_features_all/PGLS_results.tsv	0.24486612167375 - 1.9445687742052	skeleton	lambda=1 delta=1kappa=ML	kappa	kappa : 0.108830673851464 (95% CI  NA  -  0.575572445144524 )	116.321344977576	0.433597615441697	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
79	A14c_Taxa_vs_Observed_Features_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Oceanospirillales___D_4__Endozoicomonadaceae___D_5__Endozoicomonas	observed_features_all	0.0001026618750908	0.947331669329198	NA (q values only calculated for best models by AIC)	45	-0.0133244924760662	BM_Delta	False	531.685107536063	531.970821821777	19.99111268001201	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Oceanospirillales___D_4__Endozoicomonadaceae___D_5__Endozoicomonas_vs_observed_features_all/PGLS_results.tsv	-0.406372527536974 - 0.379723542584841	mucus	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.410821142546767  -  NA )	143.592548949124	0.200534711765769	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
80	A14c_Taxa_vs_Observed_Features_Zeros_Included	all_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales___D_4__Vibrionaceae___D_5__Vibrio	observed_features_all	0.0397835434272241	0.169437043175544	NA (q values only calculated for best models by AIC)	19	-1.24624170902925	BM_Delta	False	586.948187736026	587.209057301243	20.583512361078988	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales___D_4__Vibrionaceae___D_5__Vibrio_vs_observed_features_all/PGLS_results.tsv	-2.99666170478991 - 0.504178286731406	all	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.411430513204751  -  NA )	154.175256066164	0.8930714264085	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
81	A14c_Taxa_vs_Observed_Features_Zeros_Included	skeleton_D_0__Bacteria___D_1__Chloroflexi___D_2__Chloroflexia___D_3__Chloroflexales___D_4__Chloroflexaceae___D_5__Candidatus_Chlorothrix	observed_features_all	0.0092232588721989	0.520769480918831	NA (q values only calculated for best models by AIC)	61	1.07528513409911	BM_Delta	False	566.929482859792	567.202210132519	26.523729306750965	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Chloroflexi___D_2__Chloroflexia___D_3__Chloroflexales___D_4__Chloroflexaceae___D_5__Candidatus_Chlorothrix_vs_observed_features_all/PGLS_results.tsv	-2.18097549605408 - 4.3315457642523	skeleton	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.423839443310644  -  NA )	146.150183505805	1.66135746436387	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
82	A14c_Taxa_vs_Observed_Features_Zeros_Included	skeleton_D_0__Bacteria___D_1__Bacteroidetes___D_2__Chlorobia___D_3__Chlorobiales___D_4__Chlorobiaceae___D_5__Prosthecochloris	observed_features_all	0.0010608127044447	0.827947736823434	NA (q values only calculated for best models by AIC)	59	-0.0680369096263634	BM_Delta	False	567.315102853572	567.5878301263	24.800616285093042	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Bacteroidetes___D_2__Chlorobia___D_3__Chlorobiales___D_4__Chlorobiaceae___D_5__Prosthecochloris_vs_observed_features_all/PGLS_results.tsv	-0.678057595692604 - 0.541983776439878	skeleton	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.419417912192757  -  NA )	149.104239579804	0.311235043911347	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
83	A14c_Taxa_vs_Observed_Features_Zeros_Included	skeleton_D_0__Bacteria___D_1__Spirochaetes___D_2__Spirochaetia___D_3__Spirochaetales___D_4__Spirochaetaceae___D_5__Spirochaeta_2	observed_features_all	0.0780287134031269	0.0572353784240858	NA (q values only calculated for best models by AIC)	57	-0.267571243352773	BM_Kappa	False	552.394061203825	552.666788476553	12.222848893651076	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Spirochaetes___D_2__Spirochaetia___D_3__Spirochaetales___D_4__Spirochaetaceae___D_5__Spirochaeta_2_vs_observed_features_all/PGLS_results.tsv	-0.536304073626946 - 0.00116158692139995	skeleton	lambda=1 delta=1kappa=ML	kappa	kappa : 0.244721410655714 (95% CI  NA  -  0.702604994951092 )	143.352443300575	0.137108586874578	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
84	A14c_Taxa_vs_Observed_Features_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Moraxellaceae___D_5__Enhydrobacter	observed_features_all	0.0348897800405594	0.219221804736125	NA (q values only calculated for best models by AIC)	66	-0.609654733655819	BM_Kappa	False	518.337806210253	518.623520495967	7.410069234513003	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Moraxellaceae___D_5__Enhydrobacter_vs_observed_features_all/PGLS_results.tsv	-1.56805104894838 - 0.348741581636744	mucus	lambda=1 delta=1kappa=ML	kappa	kappa : 0.258039818150449 (95% CI  NA  -  0.669613355843583 )	140.188247930116	0.488977711883961	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
85	A14c_Taxa_vs_Observed_Features_Zeros_Included	mucus_D_0__Bacteria___D_1__Tenericutes___D_2__Mollicutes___D_3__Entomoplasmatales___D_4__Spiroplasmataceae___D_5__Spiroplasma	observed_features_all	0.000336708995335	0.904768969776689	NA (q values only calculated for best models by AIC)	10	-0.430269815720757	BM_Delta	False	531.674573101342	531.960287387056	19.950142377811062	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Tenericutes___D_2__Mollicutes___D_3__Entomoplasmatales___D_4__Spiroplasmataceae___D_5__Spiroplasma_vs_observed_features_all/PGLS_results.tsv	-7.43775578550067 - 6.57721615405916	mucus	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.410666601077225  -  NA )	143.507437653989	3.57524794376526	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
86	A14c_Taxa_vs_Observed_Features_Zeros_Included	skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Deltaproteobacteria___D_3__Myxococcales___D_4__P3OB_42___D_5__uncultured_bacterium	observed_features_all	0.0013633893444058	0.805367625317069	NA (q values only calculated for best models by AIC)	31	-0.149694524025509	BM_Delta	False	567.300864493054	567.573591765781	26.249180523763926	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Deltaproteobacteria___D_3__Myxococcales___D_4__P3OB_42___D_5__uncultured_bacterium_vs_observed_features_all/PGLS_results.tsv	-1.33341598701733 - 1.03402693896631	skeleton	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.421488021608647  -  NA )	150.156102653237	0.603939521934602	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
87	A14c_Taxa_vs_Observed_Features_Zeros_Included	all_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhodobacterales___D_4__Rhodobacteraceae___D_5__Ruegeria	observed_features_all	0.0590384633320711	0.0925193391526273	NA (q values only calculated for best models by AIC)	66	1.64003997883244	BM_Kappa	False	574.276837870141	574.537707435359	13.77844381246905	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhodobacterales___D_4__Rhodobacteraceae___D_5__Ruegeria_vs_observed_features_all/PGLS_results.tsv	-0.231848582294536 - 3.51192853995941	all	lambda=1 delta=1kappa=ML	kappa	kappa : 0.160404768810113 (95% CI  NA  -  0.624828755997339 )	120.407633181062	0.955045184248456	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
88	A14c_Taxa_vs_Observed_Features_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales___D_4__Vibrionaceae___D_5__Vibrio	observed_features_all	0.0660250378448484	0.0883937394916861	NA (q values only calculated for best models by AIC)	49	-0.419911711022936	BM_Delta	False	528.615973387381	528.901687673095	17.01397392900799	None	None	../output/PIC_results/A14c_Taxa_vs_Observed_Features_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales___D_4__Vibrionaceae___D_5__Vibrio_vs_observed_features_all/PGLS_results.tsv	-0.891967271917027 - 0.052143849871155	mucus	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.396932458293156  -  NA )	146.858568951325	0.240844673925557	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
