"","V1","V2"
"ACR_Acropora_humilis",-16.8913981024468,-11.2177098662228
"ACR_Acropora_gemmifera",-14.4044166368177,-9.31128768872146
"ACR_Acropora_retusa",-12.3760794601661,-9.68104123616251
"ACR_Acropora_multiacuta",-19.7920667102333,-10.3131979039937
"ACR_Acropora_digitifera",-15.4469862718205,-6.45251618135203
"ACR_Acropora_monticulosa",-15.3618058600223,-12.1811838995126
"ACR_Acropora_cytherea",-17.5274638849008,-8.80145106842336
"ACR_Acropora_indonesia",-13.4704304312272,-6.69891229427131
"ACR_Acropora_microclados",-16.7817400559714,-9.61254491824294
"ACR_Acropora_anthocercis",-14.2031690771532,-11.3875181578205
"ACR_Acropora_hyacinthus",-14.754435410939,-8.828029249362
"ACR_Acropora_microphthalma",-23.8794129362951,-9.972232972389
"ACR_Acropora_spicifera",-26.4931208988251,-5.24966224030697
"ACR_Acropora_divaricata",-22.7743035559986,-8.4028055784588
"ACR_Acropora_solitaryensis",-23.8521152581879,-4.97720603849673
"ACR_Acropora_batunai",-19.9608243857222,-6.14587031700916
"ACR_Acropora_longicyathus",-24.7799170455268,-2.65611609576798
"ACR_Acropora_caroliniana",-27.7951385545885,-15.9253235067334
"ACR_Acropora_speciosa",-22.7266948183702,-13.2896063204828
"ACR_Acropora_tortuosa",-23.0096822985606,-13.1536811283934
"ACR_Acropora_acuminata",-26.9960074817373,-13.8867046452419
"ACR_Acropora_dendrum",-22.7286261074359,-12.5097068190493
"ACR_Acropora_yongei",-23.7855646632799,-13.5194554723157
"ACR_Acropora_spathulata",-21.433839497354,-11.5090562483825
"ACR_Acropora_carduus",-20.1993171644181,-10.0020402651996
"ACR_Acropora_granulosa",-19.8743350504189,-11.3622741179574
"ACR_Acropora_bushyensis",-21.3590723573101,-10.3203973841284
"ACR_Acropora_horrida",-22.156364549792,-7.09858309088221
"ACR_Acropora_polystoma",-24.8778729691298,-6.23355448646158
"ACR_Acropora_hemprichii",-24.1334737895914,-9.43665216560409
"ACR_Acropora_millepora",-21.8543936451823,-14.6555082528517
"ACR_Acropora_selago",-21.5522085470467,-13.235601137693
"ACR_Acropora_muricata",-23.6690725174881,-10.6129535099589
"ACR_Acropora_aspera",-27.1987337947393,-9.6953186661516
"ACR_Acropora_pulchra",-27.061472078548,-13.9866245476391
"ACR_Acropora_grandis",-25.3013369775009,-10.6974847600897
"ACR_Acropora_listeri",-24.8862499607325,-9.19080367196277
"ACR_Acropora_cerealis",-24.3069707914205,-13.4387539904343
"ACR_Acropora_lutkeni",-20.8949933412104,-16.2223392895156
"ACR_Acropora_valida",-18.5968926028203,-11.2254078814919
"ACR_Acropora_kimbeensis",-22.5552138151486,-11.3507691649871
"ACR_Acropora_nasuta",-20.5779986092294,-11.9025993810273
"ACR_Acropora_loisetteae",-24.4522205256432,-11.4549197171412
"ACR_Acropora_vaughani",-20.0739740089154,-10.4842352228633
"ACR_Acropora_papillare",-23.3720930535831,-11.8486010416235
"ACR_Acropora_tenella",-22.8743939591806,-10.2560353261271
"ACR_Acropora_pichoni",-24.518288624087,-11.9105386273529
"ACR_Acropora_elegans",-26.2421552859125,-14.6382451272197
"ACR_Acropora_walindii",-20.45417887213,-12.0126392554587
"ACR_Acropora_chesterfieldensis",-24.5973247130798,-15.1365319502747
"ACR_Acropora_loripes",-23.3814163958784,-9.81333299527304
"ACR_Acropora_lokani",-23.5792332593034,-10.037543427825
"ACR_Acropora_jacquelineae",-17.2446518889402,-14.700436113355
"ACR_Acropora_rongelapensis",-22.0018331955815,-7.54065644337287
