"","V1","V2"
"ACR_Acropora_cytherea",-8.10863194341652,-14.3166375827076
"ACR_Acropora_indonesia",-7.71668836494676,-14.3053141458202
"ACR_Acropora_microclados",-8.02988843074869,-13.0047779881832
"ACR_Acropora_anthocercis",-6.13306576171167,-10.6722286787415
"ACR_Acropora_hyacinthus",-8.53022264943819,-11.3332317129954
"ACR_Acropora_microphthalma",-1.99096108902935,-10.9370150556094
"ACR_Acropora_spicifera",-1.95123147215018,-14.5144773761848
"ACR_Acropora_divaricata",-10.7532909710152,-15.4392368938312
"ACR_Acropora_solitaryensis",-11.9453752031492,-15.889752969022
"ACR_Acropora_batunai",-9.6249816695836,-3.49706736810633
"ACR_Acropora_longicyathus",-12.2986315636062,-5.94645678713611
"ACR_Acropora_caroliniana",-6.74261546684846,-10.4832715451569
"ACR_Acropora_speciosa",-10.6068607328429,-10.2030524394984
"ACR_Acropora_tortuosa",-10.2403402816111,-9.59693064556141
"ACR_Acropora_acuminata",-8.19884010580666,-9.9239285193132
"ACR_Acropora_dendrum",-11.7284039837332,-11.6351607103778
"ACR_Acropora_yongei",-9.92540054389469,-11.7465731848604
"ACR_Acropora_spathulata",-11.9457620956238,-9.21011337880742
"ACR_Acropora_carduus",-13.7468810715357,-20.8284985729464
"ACR_Acropora_granulosa",-11.8254748572585,-20.8759882696532
"ACR_Acropora_bushyensis",-12.7334635851828,-19.363216583934
"ACR_Acropora_horrida",-10.1730405929514,-15.0789185221075
"ACR_Acropora_polystoma",-12.1394881021763,-12.1000699621512
"ACR_Acropora_hemprichii",-11.29857027478,-17.6086729689858
"ACR_Acropora_millepora",-13.4163487312923,-19.0169353825179
"ACR_Acropora_selago",-11.9333675491461,-18.1238398306304
"ACR_Acropora_muricata",-12.1770158533018,-16.1291046546688
"ACR_Acropora_aspera",-11.4854200654641,-15.6634102077586
"ACR_Acropora_pulchra",-10.997570646702,-16.4256677923768
"ACR_Acropora_grandis",-11.3194644673164,-13.4733474972745
"ACR_Acropora_listeri",-11.9197604741314,-13.1064557261008
"ACR_Acropora_cerealis",-12.1346740870225,-14.1492476574112
"ACR_Acropora_lutkeni",-7.87389777368241,-18.9589415029443
"ACR_Acropora_valida",-13.4940376381538,-18.9760169083245
"ACR_Acropora_kimbeensis",-13.0182650950712,-14.0501185689749
"ACR_Acropora_nasuta",-10.9791239698405,-13.8733885754905
"ACR_Acropora_loisetteae",-4.3625672675713,-13.8497271369069
"ACR_Acropora_vaughani",-3.64782019247908,-17.1715001668581
"ACR_Acropora_papillare",-5.10198993256503,-19.0598974001518
"ACR_Acropora_tenella",-6.204495243739,-15.264225488833
"ACR_Acropora_pichoni",-5.69049956228283,-16.4220225817408
"ACR_Acropora_elegans",-6.7436663625188,-16.543724636628
"ACR_Acropora_walindii",-5.53073437113992,-18.0884277991155
"ACR_Acropora_chesterfieldensis",-11.0872006302378,-20.1735745288035
"ACR_Acropora_loripes",-10.2701784034999,-16.9396267391003
"ACR_Acropora_lokani",-8.69249104963622,-18.1529629002251
"ACR_Acropora_jacquelineae",-8.33273476604008,-15.065191993159
"ACR_Acropora_rongelapensis",-2.72305174922557,-17.4881963968543
